match,home_team,away_team,date,outcome,model_probability,bookmaker_odds,bookmaker_probability,edge,expected_value,kelly_stake_pct,confidence
Manchester United FC vs Leeds United FC,Manchester United FC,Leeds United FC,2026-04-13 19:00:00+00:00,Away Win,0.599145770072937,5.7,0.17543859649122806,0.42370717358170895,2.415130889415741,12.846440901147558,0.599145770072937
Leeds United FC vs Wolverhampton Wanderers FC,Leeds United FC,Wolverhampton Wanderers FC,2026-04-18 14:00:00+00:00,Away Win,0.5675145983695984,5.8,0.1724137931034483,0.3951008052661501,2.2915846705436707,11.935336825748285,0.5675145983695984
Burnley FC vs Brighton & Hove Albion FC,Burnley FC,Brighton & Hove Albion FC,2026-04-11 14:00:00+00:00,Home Win,0.509194016456604,5.3,0.18867924528301888,0.3205147711735851,1.6987282872200011,9.876327251279077,0.509194016456604
Sunderland AFC vs Tottenham Hotspur FC,Sunderland AFC,Tottenham Hotspur FC,2026-04-12 13:00:00+00:00,Home Win,0.9457205533981323,2.76,0.3623188405797102,0.5834017128184221,1.610188727378845,22.871998968449507,0.9457205533981323
Chelsea FC vs Manchester City FC,Chelsea FC,Manchester City FC,2026-04-12 15:30:00+00:00,Home Win,0.7259930968284607,3.3,0.30303030303030304,0.42296279379815765,1.3957772195339202,15.171491516673047,0.7259930968284607
Chelsea FC vs Manchester United FC,Chelsea FC,Manchester United FC,2026-04-18 19:00:00+00:00,Home Win,0.7259930968284607,3.3,0.30303030303030304,0.42296279379815765,1.3957772195339202,15.171491516673047,0.7259930968284607
Tottenham Hotspur FC vs Brighton & Hove Albion FC,Tottenham Hotspur FC,Brighton & Hove Albion FC,2026-04-18 16:30:00+00:00,Away Win,0.5848814845085144,2.64,0.3787878787878788,0.20609360572063562,0.5440871191024781,8.29401096192802,0.5848814845085144
Nottingham Forest FC vs Aston Villa FC,Nottingham Forest FC,Aston Villa FC,2026-04-12 13:00:00+00:00,Home Win,0.509194016456604,2.84,0.35211267605633806,0.15708134040026595,0.4461110067367553,6.061290852401567,0.509194016456604
Burnley FC vs Brighton & Hove Albion FC,Burnley FC,Brighton & Hove Albion FC,2026-04-11 14:00:00+00:00,Draw,0.31109315156936646,4.3,0.23255813953488372,0.07853501203448274,0.3377005517482756,2.558337513244512,0.509194016456604
Brentford FC vs Everton FC,Brentford FC,Everton FC,2026-04-11 14:00:00+00:00,Home Win,0.5788708329200745,2.22,0.4504504504504504,0.12842038246962406,0.2850932490825654,5.842074776282077,0.5788708329200745
Crystal Palace FC vs Newcastle United FC,Crystal Palace FC,Newcastle United FC,2026-04-12 13:00:00+00:00,Draw,0.3422539234161377,3.7,0.27027027027027023,0.07198365314586747,0.26633951663970956,2.4661066355528662,0.42657923698425293
Liverpool FC vs Fulham FC,Liverpool FC,Fulham FC,2026-04-11 16:30:00+00:00,Home Win,0.7463911771774292,1.69,0.591715976331361,0.15467520084606823,0.2614010894298553,9.471053964849832,0.7463911771774292
Brentford FC vs Fulham FC,Brentford FC,Fulham FC,2026-04-18 11:30:00+00:00,Home Win,0.5788708329200745,2.14,0.4672897196261682,0.11158111329390624,0.23878358244895947,5.236482071249111,0.5788708329200745
